Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,LoanDate
37,35953.0,18989.0,579,26,Female,High School,New York,Salaried,0,2019-09-16
66,32242.0,21782.0,481,36,Female,PhD,Chicago,Unemployed,0,2022-09-26
38,48727.0,15166.0,804,1,Male,Masters,San Francisco,Unemployed,0,2025-12-18
27,52607.0,7449.0,641,14,Male,Masters,Houston,Self-Employed,0,2019-04-19
22,79908.0,15773.0,321,10,Male,Bachelors,San Francisco,Self-Employed,0,2021-11-11
53,43168.0,17075.0,373,26,Female,Bachelors,Chicago,Salaried,0,2024-05-18
23,49247.0,21462.0,465,22,Female,PhD,Houston,Salaried,0,2024-05-14
43,31249.0,28969.0,533,34,Male,High School,Houston,Unemployed,0,2019-05-18
21,59184.0,21526.0,674,29,Male,Masters,Houston,Unemployed,0,2019-12-12
56,55971.0,21665.0,732,23,Female,Masters,San Francisco,Unemployed,0,2023-11-20
56,72326.0,23075.0,633,18,Female,Masters,San Francisco,Unemployed,0,2025-05-05
67,66674.0,5961.0,839,28,Female,Masters,Chicago,Self-Employed,1,2025-12-04
52,55271.0,6700.0,334,12,Male,High School,New York,Salaried,0,2019-09-20
18,42949.0,8024.0,743,22,Male,PhD,Chicago,Salaried,0,2022-11-03
41,53070.0,17014.0,530,11,Male,PhD,Houston,Salaried,0,2022-02-26
53,48335.0,5026.0,617,28,Male,High School,Chicago,Salaried,1,2022-01-10
23,64301.0,14482.0,642,5,Female,PhD,New York,Self-Employed,1,2020-10-28
58,62393.0,9054.0,579,22,Female,PhD,Chicago,Unemployed,0,2022-02-18
63,45554.0,23902.0,765,30,Male,Bachelors,New York,Salaried,1,2019-04-09
61,28070.0,23501.0,378,20,Male,High School,New York,Salaried,0,2024-05-08
48,70001.0,17595.0,748,23,Male,PhD,Houston,Unemployed,0,2019-07-17
37,58728.0,4800.0,581,7,Male,Bachelors,New York,Self-Employed,0,2022-09-30
41,45208.0,18103.0,356,8,Male,High School,San Francisco,Self-Employed,0,2020-01-07
42,58143.0,22629.0,490,21,Male,High School,Chicago,Salaried,0,2019-05-13
53,51123.0,26486.0,762,3,Male,Masters,Chicago,Salaried,1,2024-04-19
38,69779.0,34027.0,341,12,Male,Bachelors,San Francisco,Salaried,0,2024-11-12
47,21053.0,28948.0,785,33,Male,Bachelors,San Francisco,Self-Employed,0,2018-04-03
41,44042.0,21318.0,472,2,Male,Bachelors,Houston,Salaried,0,2022-12-10
61,73986.0,17718.0,549,36,Female,High School,Chicago,Unemployed,0,2025-07-02
59,58448.0,14057.0,809,27,Female,Unknown,San Francisco,Self-Employed,1,2022-05-20
47,76589.0,30845.0,801,25,Female,High School,Houston,Self-Employed,1,2018-08-30
39,31673.0,21333.0,492,33,Female,PhD,Chicago,Unemployed,0,2022-12-18
45,66083.0,25044.0,464,14,Male,PhD,Chicago,Unemployed,0,2023-12-04
24,65183.0,15278.0,389,7,Female,PhD,San Francisco,Self-Employed,0,2024-11-25
52,24774.0,10073.0,357,34,Female,Masters,New York,Salaried,0,2025-09-26
45,45567.0,16797.0,562,23,Female,High School,New York,Self-Employed,0,2023-01-03
31,48402.0,17577.0,542,36,Female,Bachelors,San Francisco,Salaried,0,2025-08-26
27,25707.0,21534.0,518,3,Female,PhD,New York,Unemployed,0,2025-08-06
33,45881.0,14101.0,308,11,Male,PhD,Chicago,Salaried,0,2019-10-08
33,63098.0,20200.0,729,18,Female,High School,Houston,Unemployed,0,2018-04-28
48,44136.0,29422.0,312,14,Female,Bachelors,Houston,Salaried,0,2023-02-14
59,53632.0,6616.0,524,29,Male,Masters,San Francisco,Salaried,0,2025-06-17
42,53741.0,3065.0,366,36,Female,PhD,Houston,Unemployed,0,2020-06-25
30,49818.0,29967.0,802,11,Male,PhD,San Francisco,Salaried,1,2026-04-19
23,39422.0,8291.0,483,18,Female,PhD,New York,Self-Employed,0,2023-07-30
61,59882.0,16959.0,507,33,Male,Bachelors,Chicago,Salaried,0,2019-06-21
26,26194.0,24868.0,827,6,Male,PhD,New York,Self-Employed,0,2018-10-06
62,50129.0,19526.0,599,27,Male,Bachelors,San Francisco,Unemployed,0,2025-07-16
53,70782.0,19414.0,540,27,Female,Unknown,Chicago,Salaried,0,2020-04-04
60,43289.0,20579.0,754,28,Female,PhD,Chicago,Salaried,1,2019-02-25
37,39090.0,40150.0,829,36,Male,Bachelors,Chicago,Self-Employed,0,2025-01-14
35,60883.0,34245.0,543,19,Male,Bachelors,New York,Self-Employed,0,2024-04-30
60,52451.0,14450.0,537,10,Male,Masters,Chicago,Unemployed,0,2025-04-30
38,61182.0,28407.0,545,38,Male,High School,New York,Self-Employed,0,2021-03-13
21,50577.0,24044.0,644,22,Male,PhD,New York,Self-Employed,1,2022-12-12
67,14176.0,19844.0,783,19,Male,PhD,Chicago,Self-Employed,1,2018-02-16
50,67699.0,12737.0,609,19,Male,High School,San Francisco,Salaried,1,2022-04-07
44,81050.0,23611.0,583,10,Male,High School,Chicago,Salaried,0,2024-02-15
24,69261.0,17552.0,337,1,Male,High School,Chicago,Salaried,0,2018-03-13
32,56766.0,13863.0,542,12,Female,PhD,Chicago,Salaried,0,2020-02-27
35,42999.0,27999.0,591,14,Male,PhD,San Francisco,Self-Employed,0,2025-01-08
49,33736.0,13858.0,591,30,Female,Bachelors,Chicago,Self-Employed,0,2022-04-15
28,51841.0,13907.0,681,22,Male,Masters,San Francisco,Salaried,1,2024-09-04
37,47766.0,26224.0,579,21,Female,Masters,Houston,Salaried,0,2021-02-20
41,57630.0,18845.0,499,15,Male,High School,Houston,Unemployed,0,2021-07-27
32,50849.0,19061.0,634,28,Female,High School,Houston,Unemployed,0,2024-03-12
65,33188.0,28263.0,746,19,Male,PhD,Chicago,Self-Employed,0,2023-01-25
24,41351.0,30510.0,647,27,Male,Masters,New York,Unemployed,0,2025-09-21
38,38931.0,2977.0,577,26,Male,Masters,San Francisco,Self-Employed,0,2019-10-11
59,24253.0,18970.0,831,28,Female,Bachelors,Houston,Unemployed,0,2023-12-13
43,29425.0,8718.0,698,4,Male,PhD,San Francisco,Salaried,0,2018-10-04
61,46834.0,16906.0,690,37,Male,PhD,New York,Salaried,1,2018-07-27
31,71356.0,19946.0,309,37,Male,Masters,San Francisco,Self-Employed,0,2019-02-18
54,41967.0,17161.0,848,1,Female,Masters,San Francisco,Self-Employed,1,2023-08-23
38,38639.0,11798.0,358,19,Female,Bachelors,Houston,Self-Employed,0,2021-07-08
35,32281.0,11392.0,387,12,Male,Bachelors,San Francisco,Self-Employed,0,2023-11-22
22,50458.0,25824.0,758,25,Male,PhD,Houston,Unemployed,0,2018-08-27
20,67689.0,32278.0,403,34,Female,Bachelors,New York,Salaried,0,2018-06-25
40,80040.0,3516.0,403,7,Female,Masters,Houston,Unemployed,0,2024-01-22
43,54281.0,17379.0,553,27,Male,PhD,San Francisco,Salaried,0,2022-11-02
54,52100.0,25856.0,634,14,Male,Unknown,New York,Salaried,1,2018-11-27
41,41848.0,19739.0,762,7,Male,PhD,Chicago,Unemployed,0,2023-07-04
66,44352.0,11091.0,848,10,Female,PhD,Chicago,Self-Employed,1,2020-09-02
36,59438.0,16178.0,600,28,Female,Masters,New York,Unemployed,0,2020-11-06
68,45277.0,22417.0,640,4,Male,PhD,New York,Unemployed,0,2020-04-20
42,47566.0,17542.0,791,6,Female,Unknown,San Francisco,Unemployed,0,2024-05-05
38,49620.0,19616.0,383,17,Female,Bachelors,Chicago,Salaried,0,2019-06-03
29,41138.0,19847.0,558,27,Male,Masters,New York,Self-Employed,0,2019-09-27
58,48875.0,15806.0,659,11,Male,Masters,Chicago,Salaried,1,2026-03-09
50,19709.0,26533.0,386,11,Male,Bachelors,Chicago,Unemployed,0,2018-02-07
67,58233.0,16180.0,727,35,Female,PhD,San Francisco,Unemployed,0,2019-08-29
21,85277.0,11956.0,666,28,Female,High School,New York,Salaried,1,2020-05-21
59,41719.0,37837.0,642,10,Male,Unknown,Houston,Salaried,1,2025-12-16
24,55608.0,19378.0,646,5,Female,Masters,New York,Self-Employed,1,2023-01-31
50,69203.0,30038.0,554,9,Female,PhD,Houston,Salaried,0,2020-02-19
34,46035.0,30012.0,435,31,Female,Bachelors,Houston,Salaried,0,2019-11-26
41,22950.0,23657.0,547,32,Male,PhD,Chicago,Salaried,0,2023-04-27
51,54008.0,25053.0,798,16,Female,Masters,Houston,Salaried,1,2024-08-14
45,51929.0,37278.0,785,2,Male,Masters,Houston,Unemployed,0,2023-11-29
60,44815.0,12298.0,701,17,Female,High School,New York,Self-Employed,1,2024-04-12
58,47997.0,21066.0,711,9,Male,Bachelors,Chicago,Salaried,1,2025-02-25
56,52155.0,35758.0,747,38,Female,Masters,San Francisco,Salaried,1,2025-08-27
39,55426.0,37453.0,546,7,Male,Bachelors,Houston,Self-Employed,1,2021-08-01
66,54797.0,17071.0,720,33,Male,Masters,Chicago,Unemployed,0,2020-10-30
34,49488.0,36081.0,423,36,Female,PhD,New York,Salaried,0,2023-10-05
51,55764.0,26421.0,559,32,Female,PhD,New York,Self-Employed,0,2018-02-27
23,45725.0,31962.0,468,9,Male,High School,New York,Self-Employed,0,2019-01-05
63,59630.0,26159.0,410,39,Female,Masters,Houston,Unemployed,0,2021-09-22
23,40588.0,22444.0,589,17,Male,High School,San Francisco,Self-Employed,0,2021-03-20
51,51096.0,37675.0,312,24,Male,High School,New York,Unemployed,0,2018-11-04
18,25644.0,15771.0,579,35,Male,Masters,San Francisco,Self-Employed,0,2023-08-16
27,44451.0,35218.0,322,1,Male,Masters,Chicago,Salaried,0,2019-06-02
38,58512.0,36486.0,499,18,Female,PhD,New York,Unemployed,0,2022-02-21
22,34494.0,30904.0,541,9,Female,High School,Houston,Self-Employed,0,2021-02-08
19,45198.0,19426.0,538,2,Female,PhD,New York,Salaried,0,2018-09-20
39,13924.0,21955.0,602,18,Female,Bachelors,Houston,Self-Employed,1,2024-09-21
65,29479.0,9802.0,464,25,Female,Bachelors,Chicago,Salaried,0,2023-10-24
19,33403.0,16379.0,475,24,Male,High School,San Francisco,Unemployed,0,2018-12-21
27,51526.0,24966.0,328,16,Female,High School,San Francisco,Salaried,0,2025-04-22
51,55001.0,8586.0,834,9,Female,Masters,San Francisco,Self-Employed,1,2024-07-14
33,49159.0,17617.0,593,10,Female,Masters,New York,Salaried,0,2021-05-16
65,44261.0,35559.0,776,10,Male,High School,New York,Salaried,1,2019-01-08
68,44313.0,18765.0,682,11,Female,High School,Chicago,Unemployed,0,2022-10-21
56,60741.0,28269.0,595,39,Female,Bachelors,San Francisco,Salaried,0,2021-12-18
39,53192.0,24532.0,633,7,Female,PhD,Chicago,Salaried,1,2020-07-17
29,44991.0,17538.0,547,23,Female,Bachelors,Houston,Self-Employed,0,2019-02-05
41,69399.0,18760.0,540,13,Female,Bachelors,New York,Self-Employed,0,2020-11-14
64,79250.0,21335.0,405,22,Male,PhD,San Francisco,Unemployed,0,2026-02-26
57,31314.0,3592.0,422,35,Female,High School,New York,Unemployed,0,2024-12-11
55,57838.0,27576.0,334,16,Female,High School,San Francisco,Unemployed,0,2025-08-22
27,96348.0,19053.0,715,4,Female,Bachelors,San Francisco,Self-Employed,1,2019-03-08
52,54203.0,27855.0,626,2,Male,Bachelors,New York,Salaried,1,2024-08-11
68,49488.0,23106.0,594,8,Female,PhD,New York,Unemployed,0,2024-06-06
66,49164.0,18700.0,731,19,Female,Masters,Chicago,Self-Employed,1,2018-06-23
49,57353.0,21580.0,646,19,Male,Masters,New York,Self-Employed,1,2020-10-21
24,49488.0,21607.0,336,18,Female,High School,New York,Unemployed,0,2025-07-05
38,31328.0,31810.0,811,20,Male,Masters,New York,Self-Employed,0,2023-07-07
37,49603.0,20501.0,834,15,Female,High School,Houston,Salaried,1,2020-02-29
43,15958.0,22305.0,317,32,Male,High School,Houston,Self-Employed,0,2022-06-12
21,46860.0,9905.0,326,4,Male,High School,Houston,Self-Employed,0,2022-02-15
63,36460.0,19624.0,835,23,Male,PhD,Chicago,Salaried,0,2021-06-09
69,55088.0,31634.0,328,14,Male,Bachelors,Chicago,Unemployed,0,2020-03-02
39,25154.0,23431.0,416,25,Female,Masters,San Francisco,Self-Employed,0,2022-08-07
32,42315.0,11352.0,431,24,Male,PhD,Chicago,Salaried,0,2025-11-17
57,64498.0,12209.0,588,27,Male,Masters,New York,Unemployed,0,2023-08-31
38,39855.0,14068.0,535,32,Female,Unknown,San Francisco,Salaried,0,2022-10-02
32,21426.0,27997.0,341,17,Female,Masters,New York,Self-Employed,0,2019-08-14
39,49488.0,27012.0,459,17,Male,Masters,San Francisco,Salaried,0,2022-07-11
45,47212.0,19349.0,559,32,Female,Masters,Houston,Unemployed,0,2025-06-24
31,39052.0,21181.0,575,26,Male,PhD,New York,Unemployed,0,2023-12-24
44,79616.0,12303.0,512,14,Female,Masters,San Francisco,Salaried,0,2023-11-27
58,26629.0,16876.0,772,12,Female,Bachelors,Houston,Salaried,0,2019-12-12
57,92502.0,30648.0,730,33,Male,Masters,New York,Unemployed,0,2022-05-27
45,44140.0,23271.0,379,3,Female,Unknown,New York,Unemployed,0,2023-02-16
43,52752.0,16003.0,527,34,Female,Masters,Houston,Unemployed,0,2022-05-05
66,41378.0,18502.0,394,18,Male,Bachelors,Chicago,Self-Employed,0,2019-06-26
19,40750.0,18177.0,723,30,Female,Bachelors,Houston,Self-Employed,1,2025-09-16
42,38228.0,22256.0,815,24,Female,Bachelors,Chicago,Self-Employed,0,2019-06-30
20,59019.0,8562.0,464,39,Male,Bachelors,San Francisco,Unemployed,0,2023-12-25
25,28838.0,14642.0,725,11,Female,High School,Chicago,Self-Employed,0,2020-11-03
61,55462.0,28283.0,341,11,Female,Unknown,San Francisco,Unemployed,0,2018-10-12
50,17233.0,19419.0,702,24,Male,Masters,San Francisco,Salaried,0,2021-12-18
59,54103.0,13201.0,715,32,Female,Masters,San Francisco,Unemployed,0,2024-04-22
69,62737.0,13531.0,599,36,Female,Masters,San Francisco,Unemployed,0,2023-01-21
52,49488.0,25767.0,354,27,Female,Masters,New York,Self-Employed,0,2022-03-15
23,49488.0,15858.0,635,8,Female,High School,San Francisco,Salaried,1,2025-06-05
56,50771.0,24087.0,729,13,Male,High School,New York,Salaried,1,2018-09-06
69,73976.0,14985.0,633,2,Female,High School,New York,Salaried,1,2019-07-10
40,37172.0,10960.0,705,4,Male,Masters,San Francisco,Self-Employed,0,2022-11-06
42,92240.0,21956.0,329,25,Female,PhD,Chicago,Self-Employed,0,2025-09-23
67,14138.0,19221.0,834,17,Male,PhD,Chicago,Self-Employed,0,2023-04-16
60,45057.0,25481.0,579,37,Female,Masters,Houston,Self-Employed,0,2019-09-17
36,49488.0,27073.0,520,20,Male,Bachelors,New York,Self-Employed,0,2024-03-03
22,77766.0,17136.0,793,38,Male,Bachelors,New York,Unemployed,0,2022-07-17
68,49488.0,22791.0,552,15,Female,Masters,Chicago,Salaried,0,2024-10-23
28,47425.0,16890.0,620,39,Female,Bachelors,New York,Self-Employed,1,2019-09-13
29,56649.0,25069.0,338,22,Male,Bachelors,Chicago,Salaried,0,2018-12-12
27,49928.0,21867.0,764,28,Male,PhD,Houston,Self-Employed,1,2019-07-07
25,41094.0,15009.0,710,9,Male,Masters,San Francisco,Unemployed,0,2020-05-25
41,31150.0,14339.0,711,4,Male,High School,San Francisco,Salaried,0,2025-11-26
45,52528.0,22149.0,791,10,Male,PhD,San Francisco,Self-Employed,1,2019-12-03
58,55683.0,29298.0,737,28,Male,Masters,Houston,Unemployed,0,2018-04-23
53,60431.0,27210.0,778,26,Female,Masters,New York,Unemployed,0,2025-04-05
54,78691.0,12456.0,371,33,Female,PhD,Houston,Salaried,0,2020-07-16
38,17393.0,13297.0,519,13,Male,Bachelors,New York,Self-Employed,0,2021-04-12
25,48984.0,14476.0,303,9,Male,Bachelors,New York,Unemployed,0,2023-12-16
26,67876.0,15227.0,589,10,Female,PhD,San Francisco,Unemployed,0,2022-12-25
64,48132.0,5467.0,679,10,Male,Masters,Chicago,Unemployed,0,2018-08-21
32,14927.0,26320.0,654,34,Male,High School,Chicago,Salaried,0,2024-03-20
65,30634.0,16353.0,379,18,Female,Masters,San Francisco,Salaried,0,2023-11-28
63,54929.0,23697.0,365,23,Female,High School,New York,Self-Employed,0,2019-11-21
57,54383.0,17474.0,435,0,Male,High School,Houston,Self-Employed,0,2022-03-24
35,60088.0,19816.0,698,11,Female,Masters,San Francisco,Salaried,1,2022-12-10
59,38285.0,14519.0,646,13,Male,Masters,San Francisco,Salaried,0,2021-08-23
37,53898.0,19774.0,358,2,Female,Masters,Houston,Salaried,0,2022-07-07
23,35812.0,13030.0,818,31,Male,High School,New York,Unemployed,0,2021-02-07
29,53899.0,19833.0,536,15,Male,Bachelors,San Francisco,Salaried,0,2025-10-01
19,49488.0,31658.0,378,37,Male,High School,San Francisco,Self-Employed,0,2019-12-21
24,37687.0,24165.0,414,9,Male,High School,New York,Unemployed,0,2024-04-17
33,73373.0,22328.0,761,16,Female,Unknown,Houston,Salaried,1,2018-09-10
20,24415.0,9442.0,425,39,Female,PhD,Houston,Self-Employed,0,2023-11-28
62,47876.0,24538.0,799,3,Female,Bachelors,Chicago,Salaried,1,2020-01-23
20,37356.0,25316.0,401,14,Male,High School,Chicago,Self-Employed,0,2022-05-10
44,77513.0,22146.0,473,32,Female,High School,Houston,Unemployed,0,2022-06-27
67,58976.0,21714.0,751,38,Male,PhD,Chicago,Unemployed,0,2025-05-05
60,40260.0,18879.0,391,9,Male,High School,Chicago,Self-Employed,0,2023-11-02
57,45804.0,25195.0,684,6,Female,Bachelors,New York,Self-Employed,1,2019-09-22
55,77919.0,31176.0,579,32,Female,High School,San Francisco,Unemployed,0,2023-01-26
50,35806.0,22644.0,662,16,Male,Bachelors,Chicago,Unemployed,0,2023-05-19
45,23533.0,12226.0,797,11,Male,Bachelors,Chicago,Self-Employed,0,2022-06-03
18,54365.0,12838.0,836,16,Female,Masters,New York,Self-Employed,1,2018-06-28
25,54705.0,25810.0,533,15,Female,PhD,Houston,Salaried,0,2022-07-06
54,59991.0,12291.0,315,13,Female,PhD,Chicago,Salaried,0,2026-01-25
49,60089.0,21608.0,440,2,Female,PhD,San Francisco,Unemployed,0,2023-03-20
65,76561.0,17236.0,719,29,Female,Masters,Chicago,Unemployed,0,2022-07-18
60,24228.0,11422.0,755,34,Male,Masters,San Francisco,Salaried,0,2021-01-26
54,31958.0,26658.0,599,25,Male,Bachelors,Houston,Salaried,0,2026-04-20
21,59933.0,25654.0,638,11,Male,PhD,Chicago,Unemployed,0,2018-08-11
47,33416.0,9155.0,602,30,Female,Masters,San Francisco,Unemployed,0,2022-02-28
23,28151.0,23852.0,375,16,Male,Masters,San Francisco,Self-Employed,0,2019-01-11
63,77988.0,22682.0,615,36,Female,Masters,San Francisco,Self-Employed,1,2023-09-28
36,25701.0,26700.0,799,7,Female,Bachelors,Houston,Unemployed,0,2025-11-05
49,44731.0,21334.0,374,18,Female,High School,San Francisco,Salaried,0,2021-11-08
26,49109.0,31415.0,665,25,Male,Masters,New York,Self-Employed,1,2026-01-05
29,69637.0,18987.0,845,3,Male,Masters,Houston,Unemployed,0,2021-10-05
28,21968.0,17823.0,695,14,Male,Masters,San Francisco,Salaried,0,2023-05-08
63,56232.0,12202.0,530,13,Male,PhD,Houston,Salaried,0,2019-09-09
33,36644.0,12528.0,327,29,Female,PhD,Houston,Unemployed,0,2020-03-08
18,59414.0,11804.0,774,23,Female,Masters,New York,Self-Employed,1,2021-02-27
62,36398.0,21747.0,594,33,Male,Bachelors,San Francisco,Self-Employed,0,2021-03-24
38,73585.0,17847.0,726,18,Male,High School,Houston,Unemployed,0,2023-01-15
47,36485.0,22646.0,390,2,Female,PhD,Houston,Salaried,1,2019-10-20
30,13070.0,10326.0,414,3,Male,High School,San Francisco,Self-Employed,0,2024-11-10
51,38167.0,13154.0,458,10,Male,Masters,New York,Unemployed,0,2018-09-18
21,46080.0,13020.0,557,12,Female,PhD,Chicago,Self-Employed,0,2024-04-02
45,66235.0,37354.0,672,17,Male,High School,San Francisco,Unemployed,0,2022-03-10
55,31124.0,18675.0,389,18,Male,Masters,Chicago,Self-Employed,0,2020-06-29
48,31420.0,19469.0,597,32,Male,PhD,San Francisco,Self-Employed,0,2020-12-16
44,64409.0,19380.0,330,37,Female,Masters,San Francisco,Self-Employed,0,2018-05-26
22,29372.0,32423.0,657,2,Male,Unknown,Houston,Unemployed,0,2018-06-03
42,47315.0,7093.0,769,34,Male,High School,San Francisco,Unemployed,0,2022-02-26
20,47620.0,19521.0,427,0,Female,High School,New York,Salaried,0,2018-05-11
50,53264.0,7018.0,569,34,Female,PhD,New York,Self-Employed,0,2024-03-23
21,38752.0,961.0,797,35,Female,Bachelors,San Francisco,Self-Employed,0,2024-04-16
42,36095.0,14126.0,712,37,Female,Masters,Houston,Unemployed,0,2024-07-12
37,55023.0,23297.0,508,38,Female,High School,Houston,Self-Employed,0,2020-01-31
51,36560.0,13618.0,605,24,Female,Unknown,Chicago,Unemployed,0,2022-11-17
43,29600.0,23166.0,490,39,Female,PhD,San Francisco,Salaried,0,2023-06-02
22,68417.0,20852.0,656,12,Male,High School,Chicago,Self-Employed,0,2021-12-12
52,57321.0,18887.0,756,3,Female,High School,Houston,Unemployed,0,2025-10-08
45,76513.0,30120.0,748,5,Female,Masters,New York,Unemployed,0,2020-01-29
46,61760.0,15232.0,367,10,Female,Bachelors,Houston,Self-Employed,0,2025-08-18
26,30978.0,23045.0,766,0,Male,Masters,New York,Salaried,0,2022-04-15
69,51446.0,5575.0,659,7,Male,PhD,Chicago,Unemployed,0,2024-03-30
55,34766.0,20790.0,686,33,Female,High School,Houston,Self-Employed,0,2025-04-15
67,25226.0,17942.0,427,39,Female,Bachelors,New York,Salaried,0,2018-08-18
23,43292.0,10542.0,579,8,Female,Masters,Chicago,Unemployed,0,2025-04-25
36,64723.0,23188.0,543,35,Male,Bachelors,Houston,Salaried,0,2022-01-24
61,54124.0,14088.0,318,38,Female,PhD,San Francisco,Unemployed,0,2021-12-25
28,29137.0,33857.0,695,36,Male,High School,Houston,Self-Employed,0,2025-02-26
19,42765.0,529.0,528,20,Male,Bachelors,Chicago,Self-Employed,0,2021-02-20
64,47857.0,21986.0,667,19,Female,PhD,Houston,Self-Employed,1,2018-08-18
61,24663.0,20342.0,357,37,Male,PhD,Chicago,Salaried,0,2020-06-20
61,60698.0,17753.0,580,0,Female,High School,New York,Salaried,0,2018-01-29
26,46569.0,15766.0,401,34,Male,Masters,Houston,Self-Employed,0,2021-02-09
38,29141.0,20549.0,347,27,Male,High School,Chicago,Unemployed,0,2020-03-26
41,28292.0,28498.0,358,6,Male,Unknown,Chicago,Salaried,0,2025-11-24
51,66510.0,6623.0,460,8,Female,Bachelors,San Francisco,Salaried,0,2020-12-03
39,44288.0,13552.0,402,0,Male,Unknown,New York,Unemployed,0,2019-05-31
20,67855.0,11597.0,711,35,Male,Masters,San Francisco,Unemployed,0,2021-05-28
29,73582.0,11222.0,482,33,Female,PhD,San Francisco,Self-Employed,0,2020-05-22
45,65337.0,22742.0,716,33,Male,Bachelors,Houston,Salaried,1,2023-06-02
47,41999.0,24715.0,415,16,Male,Masters,Chicago,Unemployed,0,2022-12-28
43,12532.0,28521.0,698,31,Female,High School,Chicago,Unemployed,0,2024-04-24
65,54695.0,24841.0,579,1,Female,PhD,Chicago,Self-Employed,0,2020-01-04
38,81374.0,25489.0,617,35,Female,High School,Houston,Self-Employed,0,2023-08-22
45,49469.0,8706.0,549,24,Male,PhD,Houston,Salaried,0,2020-04-16
43,20153.0,31869.0,746,25,Male,Bachelors,New York,Unemployed,0,2022-01-02
50,39877.0,18322.0,796,25,Male,High School,San Francisco,Self-Employed,0,2025-01-06
38,47244.0,28264.0,642,20,Male,High School,New York,Salaried,1,2020-10-04
52,33530.0,8991.0,726,17,Male,PhD,New York,Self-Employed,0,2019-03-07
69,49488.0,18069.0,539,28,Female,Masters,Houston,Salaried,0,2018-07-22
51,48532.0,27544.0,358,23,Male,Unknown,Chicago,Unemployed,0,2024-04-30
